Date,BBAS3,BBDC4,ITUB4
2017-11-03,25.77153778076172,15.599626541137695,23.36948013305664
2017-11-06,25.563140869140625,15.599626541137695,23.36948013305664
2017-11-07,24.281902313232422,15.061544418334961,22.917810440063477
2017-11-08,25.555431365966797,15.608820915222168,23.754226684570312
2017-11-09,24.899370193481445,15.043145179748535,23.112977981567383
2017-11-10,24.158405303955078,15.056951522827148,23.14643096923828
2017-11-13,24.196998596191406,15.130528450012207,23.263530731201172
2017-11-14,23.618120193481445,14.80860424041748,22.817440032958984
2017-11-15,23.618120193481445,14.80860424041748,22.817440032958984
2017-11-16,24.737281799316406,15.194917678833008,23.391775131225586
2017-11-17,25.154069900512695,15.461650848388672,23.71520233154297
2017-11-20,25.154069900512695,15.461650848388672,23.71520233154297
2017-11-21,25.586305618286133,15.815771102905273,24.18916130065918
2017-11-22,25.44117546081543,15.63641357421875,23.954959869384766
2017-11-23,25.47225570678711,15.521446228027344,23.882476806640625
2017-11-24,25.332378387451172,15.383472442626953,23.6594295501709
2017-11-27,24.9904727935791,15.360482215881348,23.804412841796875
2017-11-28,25.363466262817383,15.406464576721191,23.84344482421875
2017-11-29,24.213411331176758,15.112137794494629,23.352745056152344
2017-11-30,23.257606506347656,15.015556335449219,23.012603759765625
2017-12-01,23.918119430541992,14.978763580322266,22.998661041259766
2017-12-04,24.500919342041016,15.235980033874512,23.33892059326172
2017-12-05,24.143470764160156,15.079530715942383,23.1994686126709
2017-12-06,24.87390899658203,15.235980033874512,23.444915771484375
2017-12-07,23.910348892211914,15.125539779663086,23.36681365966797
2017-12-08,24.050220489501953,15.166955947875977,23.5676326751709
2017-12-11,23.855960845947266,15.166955947875977,23.628992080688477
2017-12-12,24.387813568115234,15.466063499450684,23.81864356994629
2017-12-13,23.80344009399414,15.203775405883789,23.28871726989746
2017-12-14,23.70993995666504,15.084124565124512,22.92055892944336
2017-12-15,23.842395782470703,15.024308204650879,23.00145149230957
2017-12-18,24.16185188293457,15.143956184387207,22.995861053466797
2017-12-19,24.0216007232666,15.047316551208496,22.867103576660156
2017-12-20,24.037187576293945,15.185359001159668,22.951068878173828
2017-12-21,24.302104949951172,15.631725311279297,23.919498443603516
2017-12-22,24.387813568115234,15.67773723602295,23.807540893554688
2017-12-25,24.387813568115234,15.67773723602295,23.807540893554688
2017-12-26,24.652725219726562,15.710709571838379,23.902700424194336
2017-12-27,24.956600189208984,15.729583740234375,23.77395248413086
2017-12-28,24.79296875,15.965399742126465,23.835529327392578
2017-12-29,24.79296875,15.965399742126465,23.835529327392578
2018-01-02,25.657848358154297,16.319143295288086,24.5719051361084
2018-01-03,25.985097885131836,16.394161224365234,24.73989486694336
2018-01-04,26.234424591064453,16.663150787353516,25.25507164001465
2018-01-05,26.234424591064453,16.757539749145508,25.3278751373291
2018-01-08,26.29676055908203,16.752824783325195,25.24387550354004
2018-01-09,26.047428131103516,16.597089767456055,24.969486236572266
2018-01-10,25.938343048095703,16.422481536865234,24.88548469543457
